device_name,date,time,temp,humid,soil,soil_temp,salt,bat,batcharge,wifi_ssid,Gn
30c6f71d7da4,2023-01-19,12:17,22.6,48.0,61.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:23,22.4,44.0,63.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:28,22.0,48.0,62.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:33,21.9,48.0,63.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:38,21.8,47.0,61.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:44,22.7,45.0,62.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:49,24.0,44.0,61.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:54,24.9,44.0,60.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,12:59,25.4,41.0,62.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:05,25.7,40.0,62.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:10,25.5,40.0,61.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:15,24.5,40.0,62.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:21,23.7,42.0,63.0,4095.938,111.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:26,23.1,44.0,60.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:31,23.2,44.0,62.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:36,24.2,40.0,61.0,4095.938,109.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:42,25.5,41.0,63.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:47,25.6,40.0,61.0,4095.938,110.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:52,25.3,42.0,60.0,4095.938,109.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,13:57,25.9,39.0,62.0,4095.938,109.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:02,25.1,38.0,62.0,4095.938,108.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:08,25.3,40.0,61.0,4095.938,107.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:13,25.8,38.0,62.0,4095.938,107.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:18,25.9,38.0,61.0,4095.938,105.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:23,26.2,38.0,60.0,4095.938,105.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:28,26.4,36.0,61.0,4095.938,104.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:34,26.4,36.0,60.0,4095.938,102.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:39,26.1,38.0,60.0,4095.938,102.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:44,25.9,38.0,62.0,4095.938,101.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:49,25.1,38.0,62.0,4095.938,100.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:54,23.8,38.0,61.0,4095.938,99.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,14:59,23.6,41.0,61.0,4095.938,98.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:05,23.4,40.0,62.0,4095.938,98.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:10,22.6,41.0,62.0,4095.938,97.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:15,22.2,40.0,61.0,4095.938,96.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:20,21.7,43.0,61.0,4095.938,95.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:26,21.3,42.0,61.0,4095.938,95.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:31,20.8,43.0,60.0,4095.938,94.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:36,20.3,43.0,60.0,4095.938,93.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:41,19.8,45.0,63.0,4095.938,93.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:46,19.4,47.0,62.0,4095.938,92.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:52,19.2,45.0,61.0,4095.938,92.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,15:57,18.8,46.0,61.0,4095.938,90.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:02,18.6,45.0,61.0,4095.938,90.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:07,18.3,45.0,62.0,4095.938,89.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:13,18.1,46.0,62.0,4095.938,88.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:18,17.8,45.0,60.0,4095.938,88.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:23,17.8,48.0,62.0,4095.938,87.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:28,17.6,47.0,62.0,4095.938,86.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:33,17.5,48.0,61.0,4095.938,84.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:39,17.3,48.0,60.0,4095.938,84.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:44,17.2,50.0,61.0,4095.938,84.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:49,17.0,49.0,62.0,4095.938,84.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,16:54,16.7,48.0,60.0,4095.938,82.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:00,16.5,49.0,61.0,4095.938,81.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:05,16.4,50.0,60.0,4095.938,82.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:11,16.1,49.0,61.0,4095.938,81.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:16,16.0,50.0,61.0,4095.938,80.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:21,15.7,51.0,61.0,4095.938,81.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:26,15.5,52.0,61.0,4095.938,80.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:32,15.4,53.0,62.0,4095.938,80.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:37,15.2,52.0,61.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:43,14.9,53.0,62.0,4095.938,80.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:48,14.8,52.0,59.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:53,14.6,50.0,60.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,17:59,14.4,51.0,61.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:04,14.2,54.0,61.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:09,14.1,54.0,62.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:14,14.0,58.0,62.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:19,13.9,52.0,62.0,4095.938,79.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:25,13.8,55.0,61.0,4095.938,78.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:30,13.6,56.0,61.0,4095.938,78.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:35,13.5,59.0,62.0,4095.938,78.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:40,13.5,60.0,61.0,4095.938,77.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:45,13.4,58.0,59.0,4095.938,78.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:51,13.3,58.0,60.0,4095.938,77.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,18:56,13.3,59.0,60.0,4095.938,77.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:01,13.2,61.0,59.0,4095.938,76.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:07,13.1,59.0,61.0,4095.938,76.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:12,13.0,56.0,60.0,4095.938,75.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:18,13.0,61.0,61.0,4095.938,76.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:23,13.1,58.0,62.0,4095.938,75.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:28,13.0,56.0,60.0,4095.938,75.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:34,12.9,60.0,59.0,4095.938,73.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:39,12.8,59.0,59.0,4095.938,74.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:44,12.8,60.0,60.0,4095.938,74.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:49,12.6,61.0,61.0,4095.938,74.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,19:54,12.5,58.0,61.0,4095.938,74.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:00,12.5,59.0,61.0,4095.938,73.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:05,12.5,59.0,60.0,4095.938,73.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:10,12.5,60.0,60.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:15,12.5,61.0,62.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:21,12.5,57.0,62.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:26,12.4,62.0,59.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:31,12.3,59.0,60.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:36,12.3,60.0,60.0,4095.938,73.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:41,12.1,61.0,60.0,4095.938,72.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:47,12.1,60.0,60.0,4095.938,71.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:52,12.1,61.0,62.0,4095.938,71.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,20:57,12.1,61.0,60.0,4095.938,70.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:02,12.0,65.0,60.0,4095.938,70.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:07,12.0,65.0,61.0,4095.938,71.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:13,12.0,61.0,60.0,4095.938,71.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:18,11.9,63.0,59.0,4095.938,71.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:23,12.0,62.0,62.0,4095.938,70.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:28,11.9,63.0,61.0,4095.938,70.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:33,11.9,64.0,60.0,4095.938,69.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:39,11.9,64.0,60.0,4095.938,70.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:44,11.9,63.0,59.0,4095.938,69.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:49,11.8,63.0,59.0,4095.938,69.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,21:55,11.7,64.0,60.0,4095.938,68.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:00,11.7,64.0,59.0,4095.938,69.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:05,11.7,64.0,62.0,4095.938,68.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:10,11.7,66.0,60.0,4095.938,68.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:16,11.6,64.0,59.0,4095.938,68.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:21,11.6,64.0,60.0,4095.938,69.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:26,11.5,66.0,59.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:32,11.5,66.0,61.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:37,11.5,68.0,61.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:42,11.4,66.0,60.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:47,11.4,67.0,61.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:52,11.3,67.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,22:58,11.3,66.0,60.0,4095.938,67.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:03,11.2,65.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:08,11.1,67.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:13,11.1,66.0,61.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:19,11.1,67.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:24,11.0,69.0,59.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:30,11.0,67.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:35,10.9,68.0,61.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:40,10.9,67.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:45,10.8,69.0,60.0,4095.938,66.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:51,10.9,70.0,58.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,23:56,10.9,69.0,59.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:01,10.8,70.0,61.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:06,10.8,71.0,60.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:12,10.8,71.0,59.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:17,10.9,70.0,60.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:22,10.7,70.0,60.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:27,10.7,71.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:33,10.6,71.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:38,10.7,70.0,60.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:43,10.6,71.0,59.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:48,10.6,70.0,60.0,4095.938,65.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:54,10.6,71.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,00:59,10.7,70.0,59.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:04,10.7,71.0,59.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:10,10.6,70.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:15,10.6,71.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:20,10.6,69.0,61.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:25,10.6,70.0,59.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:30,10.7,69.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:36,10.6,67.0,60.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:41,10.7,69.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:46,10.7,72.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:51,10.7,70.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,01:57,10.7,69.0,61.0,4095.938,64.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:02,10.7,71.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:07,10.6,70.0,58.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:13,10.6,71.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:18,10.7,71.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:23,10.6,70.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:28,10.6,70.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:34,10.5,72.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:39,10.5,72.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:45,10.4,73.0,58.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:50,10.3,71.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-19,02:55,10.4,73.0,60.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:00,10.2,74.0,60.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:05,10.1,73.0,60.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:11,10.1,74.0,58.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:16,10.1,74.0,60.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:22,10.1,74.0,59.0,4095.938,63.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:28,10.1,73.0,59.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:33,10.2,73.0,58.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:38,10.0,74.0,59.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:43,10.0,75.0,58.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:48,9.9,76.0,60.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:54,10.0,75.0,59.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,03:59,10.0,76.0,60.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:04,9.9,75.0,60.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:10,9.8,76.0,61.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:15,9.8,77.0,59.0,4095.938,62.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:20,9.8,77.0,59.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:27,10.0,76.0,59.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:34,10.2,76.0,59.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:40,10.2,76.0,59.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:45,10.0,76.0,60.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:50,9.8,76.0,60.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,04:55,9.6,77.0,59.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:00,9.6,77.0,59.0,4095.938,61.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:06,9.5,77.0,59.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:11,9.6,77.0,59.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:16,9.6,78.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:22,9.5,79.0,58.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:27,9.5,79.0,60.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:32,9.4,79.0,59.0,4095.938,60.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:37,9.4,79.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:42,9.4,80.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:48,9.4,80.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:53,9.4,79.0,60.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,05:58,9.4,79.0,60.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:03,9.4,79.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:08,9.4,80.0,60.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:14,9.4,79.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:19,9.4,80.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:24,9.4,79.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:30,9.5,79.0,59.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:35,9.6,78.0,59.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:41,9.7,77.0,58.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:46,9.8,78.0,59.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:51,9.8,78.0,60.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,06:56,9.7,78.0,59.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,07:01,9.6,79.0,60.0,4095.938,59.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,07:07,9.6,77.0,59.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,07:12,9.4,79.0,58.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,07:18,9.6,79.0,60.0,4095.938,58.0,100.0,charging,Fly in the sky 2.4g,1
30c6f71d7da4,2023-01-20,07:23,9.8,78.0,59.0,4095.938,57.0,100.0,charging,Fly in the sky 2.4g,1
